排名,电影名称,上映时间,总票房(元),平均票价,平均场次
1794,蜀山传,2001/8/14,20000000,0,0
1795,夺命地铁,2014/1/10,19999257,31,9
1796,不再让你孤单,2011/5/13,19994919,32,12
1797,天堂电影院,2021/6/11,19994426,38,4
1798,搜救,2022/10/3,19992016,37,1
1799,哆啦A梦：大雄与绿巨人传,2009/8/4,19937528,65,20
1800,废柴特工,2016/4/15,19937004,31,5
1801,刺猬索尼克,2020/7/31,19913866,29,4
1802,重生爱人,2015/5/15,19888252,30,6
1803,幻影车神：魔盗激情,2014/7/25,19776922,31,15
1804,异度公寓,2010/6/4,19765374,28,19
1805,阿飞正传（复映）,2018/6/25,19739231,33,9
1806,回到过去拥抱你,2019/7/26,19724056,32,5
1807,女人不坏,2008/12/11,19706416,26,28
1808,托马斯大电影之世界探险记,2019/5/31,19685257,33,7
1809,泡菜,2014/8/25,19657523,41,112
1810,深海寻人,2008/6/12,19620560,25,18
1811,奥特曼：超决战！贝利亚尔银河帝国,2012/7/12,19565803,28,12
1812,最佳男友进化论,2019/4/12,19542910,34,3
1813,银行家,2021/11/26,19407610,37,3
1814,保家卫国——抗美援朝光影纪实,2020/10/25,19396955,37,6
1815,泡芙小姐,2018/2/9,19339436,30,3
1816,为爱重生,,19318391,44,32
1817,看不见的小孩,2019/7/19,19296036,31,6
1818,郭明义,2011/7/15,19205073,29,59
1819,天堂的音符,2012/9/7,19176798,38,112
1820,巴啦啦小魔仙之魔法的考验,2014/1/23,19163821,30,8
1821,杀生,2012/4/28,19149114,33,13
1822,最初的梦想,2022/1/7,19129734,33,4
1823,金钱帝国,2009/4/30,19061547,28,18
1824,北京·纽约,2015/3/6,19052321,32,7
1825,滴答屋,2018/11/1,19049319,32,3
1826,黑皮书,2009/2/3,19047031,29,19
1827,悟空奇遇记,2019/5/1,19044580,29,8
1828,穿普拉达的女王,2007/2/27,19000275,904775,4
1829,怨灵,2014/11/13,18948840,28,8
1830,第十九届上海国际电影节,,18943905,63,317
1831,图兰朵：魔咒缘起,2021/10/15,18897309,37,2
1832,81号农场之疯狂的麦咭,2014/10/1,18787789,32,16
1833,丛林之王,2014/8/21,18779485,35,8
1834,九龙不败,2019/7/2,18773352,31,4
1835,特工强档,2010/3/5,18744656,29,17
1836,孤胆义侠,2009/3/20,18726440,27,17
1837,天渠,2018/11/30,18712834,38,47
1838,阿飞正传,,18687208,34,10
1839,狗眼看人心,2019/4/20,18624896,33,4
1840,熊猫大侠,2009/11/20,18619378,27,23
1841,深度谜案,2011/12/31,18612402,32,18
1842,铠甲勇士捕王,2016/10/2,18585315,26,12
1843,恋爱回旋,2018/3/9,18536045,33,9
1844,乐高大电影2,2019/3/22,18463941,34,5
1845,火龙对决,2010/4/1,18430239,31,17
1846,相爱相亲,2017/11/3,18308480,36,6
1847,忠诚与背叛,2012/5/23,18256381,25,38
1848,昆塔·盒子总动员,2013/8/2,18192831,31,10
1849,诡婴吉咪,2013/10/31,18191207,37,10
1850,影子爱人,2012/5/11,18157476,31,8
1851,谎言西西里,2016/8/9,18074896,27,9
1852,黑衣女人,2012/9/20,18074088,29,8
1853,完美嫁衣,2010/10/22,18055322,30,18
1854,西藏天空,2014/4/15,18030108,37,42
1855,无人驾驶,2010/7/2,18006781,32,17
1856,无人驾驶,,18006094,32,18
1857,西域威龙,2000/6/23,18000224,160716,112
1858,功夫联盟,2018/10/26,17978498,33,3
1859,托马斯和朋友们多多岛之迷失宝藏,2016/2/20,17967476,29,13
1860,麦路人,2020/9/17,17959374,34,3
1861,中国蓝盔,2018/11/23,17933507,30,4
1862,巴黎假期,2015/7/31,17926780,32,8
1863,相声大电影之我要幸福,2017/12/1,17897963,30,4
1864,被解救的姜戈,2013/5/12,17888410,35,10
1865,七号房的礼物,2020/10/15,17881369,33,4
1866,我说的都是真的,2018/3/30,17836125,31,5
1867,守望者：罪恶迷途,2011/3/25,17836072,32,13
1868,绝命岛,2010/10/12,17831239,29,17
1869,梦宅诡影,2011/12/29,17824895,32,15
1870,妈妈的神奇小子,2021/9/4,17780816,36,2
1871,青蛙王国,2013/12/28,17771856,33,13
1872,搞定岳父大人,2012/8/3,17712804,29,11
1873,魔法奇幻秀,2011/12/2,17706727,31,16
1874,双生,2019/5/18,17678673,28,3
1875,白雪公主之矮人力量,2014/8/21,17630882,29,11
1876,美好的意外,2017/6/2,17624024,31,6
1877,深海历险记,2018/8/24,17598071,29,7
1878,极致追击,2017/9/30,17544911,36,6
1879,特工争风,2012/6/16,17509564,32,12
1880,侏罗纪公园3,2002/1/23,17500000,0,0
1881,宾虚,2016/10/10,17482920,35,3
1882,摩尔庄园冰世纪,2011/8/11,17472804,27,16
1883,开始而已,2021/8/1,17441540,39,70
1884,第十九层空间,2007/8/28,17419149,2663,4
1885,天空之眼,2017/1/13,17368119,32,5
1886,守信少年,2015/7/3,17364976,40,110
1887,美人鱼之海盗来袭,2015/7/31,17355699,29,14
1888,爱情麻辣烫之情定终身,2016/3/8,17349914,28,7
1889,盗走达芬奇,2007/1/11,17332231,27,20
1890,太阳照常升起,2007/9/14,17328395,4783,34
1891,小羊肖恩2：末日农场,2019/12/28,17318203,30,5
1892,朝花夕誓：于离别之朝束起约定之花,2019/2/22,17264505,31,6
1893,谍海计中计,2003/3/21,17230117,2461445,2
1894,为家而战,2020/1/10,17228609,31,2
1895,小马宝莉：新世代,2022/7/30,17210439,31,5
1896,穿越火线,2013/9/13,17209417,30,8
1897,雄狮,2017/6/22,17168453,31,8
1898,花滑女王,2018/3/30,17167404,33,5
1899,奎迪：英雄再起,2019/1/4,17148082,31,4
1900,高兴,2009/2/4,17138658,28,23
1901,末日浩劫,2014/12/26,17094866,31,10
1902,精灵鼠小弟2,2002/8/2,17040000,0,0
1903,月满轩尼诗,2010/4/2,17004416,32,18
1904,临时特工,2002/11/21,17000075,3400015,1
1905,偷天换日,2003/11/28,17000000,0,0
1906,暗流,2002/2/20,17000000,0,0
1907,兵临城下,2001/7/21,17000000,0,0
1908,剑鱼行动,2001/8/31,17000000,0,0
1909,尖峰时刻2,2001/11/9,17000000,0,0
1910,黑客帝国,2000/1/14,17000000,0,0
1911,假面饭店,2020/9/4,16981321,33,5
1912,阿拉丁与神灯,2016/11/18,16963286,25,5
1913,夺命手机,2010/5/14,16956893,30,16
1914,丛林大反攻,2006/9/29,16931110,1309,44
1915,东北虎,2022/1/14,16923341,35,2
1916,未来机器城,2019/7/19,16907712,31,4
1917,旋风九日,2015/5/15,16898430,35,11
1918,灵偶契约,2016/4/1,16889008,27,8
1919,太空救援,2018/1/12,16857956,32,6
1920,匹诺曹,2021/6/1,16781956,32,5
1921,转型团伙,2019/4/19,16774739,30,3
1922,笨贼别跑,2016/3/11,16773203,37,54
1923,守望青春,2021/9/17,16753201,32,18
1924,孤岛惊魂2,2013/1/26,16728053,30,13
1925,不能说的夏天,2014/10/24,16681625,30,8
1926,追凶,2012/5/11,16675438,32,10
1927,潜艇总动员2,2012/6/1,16664184,35,21
1928,赛德克·巴莱 内地版,2012/5/10,16625150,34,13
1929,开心超人之英雄的心,2022/7/22,16574819,32,3
1930,三岔口,2005/4/28,16556673,1701,45
1931,通灵之六世古宅,2015/7/24,16551353,35,10
1932,遇见你之后,2022/6/3,16523992,33,2
1933,美女与野兽,2014/9/12,16520963,31,8
1934,昆虫总动员2：来自远方的后援军,2019/8/23,16477744,34,6
1935,缉枪,2017/6/23,16453078,33,15
1936,夺命心跳,2011/7/1,16375745,32,18
1937,海兽之子,2020/11/20,16365102,31,2
1938,澳洲乱世情,2009/1/28,16296144,34,26
1939,丑女大翻身,2007/9/28,16279236,254,33
1940,抢红,2017/5/19,16254471,29,4
1941,宝可梦：超梦的逆袭 进化,2020/12/4,16251015,32,4
1942,决战帝国,2006/1/30,16240000,0,0
1943,迈阿密行动,2012/4/12,16190932,29,9
1944,我们的样子像极了爱情,2022/8/4,16160354,37,6
1945,隐形的翅膀,2007/9/6,16160000,0,0
1946,第一书记,2010/10/26,16119345,23,70
1947,通道转兵,2011/8/30,16112229,30,62
1948,大坏狐狸的故事,2018/3/16,16091485,30,6
1949,国家要案,2009/8/18,16062837,31,23
1950,可不可以你也刚好喜欢我,2022/3/11,16051151,31,2
1951,健忘村,2017/1/27,16048607,33,8
1952,灭绝,2020/1/18,16046523,31,3
1953,魔镜奇缘,2015/9/3,16022848,30,8
1954,汉江怪物,2007/3/8,16022111,2227,23
1955,反恐特警组,2004/4/23,16020438,11443,28
1956,大搜查,2008/12/23,16013620,28,24
1957,大电影,2006/12/29,16000000,26,0
1958,丛林骑兵,2004/1/16,16000000,0,0
1959,鲨鱼故事,2005/4/24,16000000,0,0
1960,燕尾服,2002/12/6,16000000,0,0
1961,80后,,15974609,30,19
1962,我为你喝彩,2021/2/14,15947648,39,56
1963,豆福传,2017/7/28,15925244,31,7
1964,少年,2016/12/16,15907519,25,7
1965,阿里巴巴大盗奇兵,2015/5/23,15832717,28,8
1966,亡命救护车,2022/4/22,15829271,34,1
1967,大话西游之月光宝盒,2014/10/24,15780072,24,12
1968,我的爸爸是国王,2017/5/27,15705295,32,11
1969,你好，疯子！,2016/12/30,15686650,29,8
1970,秘鲁大冒险3D,2012/9/14,15657926,33,10
1971,兔侠传奇,2011/7/11,15652902,35,15
1972,七人乐队,2022/7/29,15644206,44,6
1973,极速车王,2020/8/7,15619485,32,4
1974,岁月神偷,2010/4/16,15608064,30,21
1975,那时风华,2019/12/10,15598708,39,6
1976,合约情人,2007/8/16,15596154,727,88
1977,普罗旺斯惊魂记,2012/10/30,15580786,35,9
1978,真·三国无双,2021/5/1,15576217,38,5
1979,极速之巅,2016/12/2,15540104,34,9
1980,爱遍全球,2021/1/22,15538513,38,81
1981,我是女王,2015/4/15,15536020,32,7
1982,海洋之歌,2016/8/12,15524033,28,11
1983,亚马逊萌猴奇遇记,2015/9/4,15509253,34,10
1984,证人,2008/11/20,15473760,26,21
1985,神秘家族,2017/4/21,15458332,30,5
1986,文雀,2008/8/22,15445325,24,19
1987,青蛙王国-极限运动,2022/9/10,15423595,43,3
1988,激战运钞车,2011/4/12,15397377,30,13
1989,女王的柯基,2019/8/30,15389869,33,5
1990,地狱男爵2：黄金军团,2008/11/21,15325044,27,18
1991,密室之不可靠岸,2011/10/27,15322665,30,10
1992,嫁个有钱人,2002/4/11,15300000,0,0
1993,吉星高照2015,2015/3/1,15296733,31,11
1994,宝贝当家,2016/7/29,15274613,30,7
1995,真心话大冒险,2012/2/14,15269624,31,16
1996,密码疑云,2008/4/17,15262164,26,17
1997,勇闯16街区,2007/3/29,15174612,1612,14
1998,丛林有情狼,2011/2/25,15161629,35,13
1999,请把你的窗户打开,2016/1/22,15142785,40,91
2000,超强台风,2008/10/24,15132537,24,20
2001,越界,2021/10/29,15089542,32,4
2002,星空,2011/11/3,15088384,32,14
2003,网络凶铃,2020/10/30,15071021,30,4
2004,赎罪,2008/2/22,15060000,31,20
2005,通天塔,2007/3/13,15048606,1952,43
2006,恋爱中的宝贝,2004/2/10,15027821,7998,8
2007,落叶归根,2007/1/19,15022857,5610,15
2008,乌海,2021/10/29,15006315,37,3
2009,决战紫禁之巅,2000/2/7,15000102,294120,51
2010,恐龙,2000/7/28,15000000,0,0
2011,霹雳娇娃2,2003/8/8,15000000,0,0
2012,凤凰劫,2005/4/30,15000000,0,0
2013,我，机器人,2004/11/26,15000000,0,0
2014,汪星卧底,2018/7/20,14991835,30,6
2015,毕业那年,2012/9/21,14932864,31,16
2016,B区32号,2011/6/3,14921489,29,15
2017,我的青春都是你,2019/6/21,14901022,28,3
2018,床下有人2,2014/8/22,14899822,28,8
2019,床下有人,2011/10/14,14849907,29,13
2020,预见未来,2008/12/2,14829458,27,23
2021,毕业那年分手季,2014/10/17,14821228,34,31
2022,流浪猫鲍勃2：鲍勃的礼物,2021/8/6,14804808,34,2
2023,天才捕手,2017/3/10,14760638,31,4
2024,双子神偷,2007/2/18,14724095,378,39
2025,寻找成龙,2009/7/3,14716059,24,20
2026,进京城,2019/5/10,14682676,37,7
2027,塔拉星球之战,2010/10/26,14658144,37,15
2028,最后一间房,2021/8/27,14603308,32,3
2029,当怪物来敲门,2017/5/19,14552517,30,4
2030,爱很美味,2023/4/15,14527656,39,2
2031,极限特工2,2005/6/17,14500000,0,0
2032,长沙夜生活,2023/4/28,14498515,39,5
2033,恐怖旅馆,2012/8/17,14473933,30,12
2034,有一点动心,2021/6/3,14463430,37,2
2035,巴黎危机,2016/9/20,14461500,29,4
2036,荒村客栈,2008/8/15,14442514,23,21
2037,昼颜,2018/5/18,14337393,32,5
2038,人间·小团圆,2014/5/8,14307511,32,6
2039,雀斑公主,2022/8/26,14300195,32,2
2040,超能泰坦,2018/10/12,14276466,30,3
2041,危情24小时,2008/6/26,14259226,25,20
2042,出租车4,2007/10/4,14255804,199,34
2043,一路顺疯,2013/9/29,14251040,29,8
2044,非常主播,2009/10/9,14242131,27,20
2045,过界男女,2014/2/14,14237745,35,8
2046,亡命救赎,2018/11/30,14223335,29,3
2047,童年周恩来,2021/6/1,14197723,25,15
2048,海洋天堂,2010/6/18,14129186,30,18
2049,古剑奇谭之流月昭明,2018/10/1,14118982,35,6
2050,护宝娇娃,2009/3/6,14111761,27,16
2051,维京：王者之战,2017/12/1,14107949,29,4
2052,千顷澄碧的时代,2021/2/26,14092662,33,4
2053,隐婚男女,2011/4/8,14071726,31,13
2054,三傻大闹宝莱坞,2011/12/8,14044125,32,15
2055,十二公民,2015/5/15,14043724,33,8
2056,大块头有大智慧,2003/9/26,14015345,1822,5
2057,小美人鱼的奇幻冒险,2021/4/3,14007487,33,4
2058,飞鹰,2004/1/15,14000189,297876,9
2059,龙凤斗,2004/10/14,14000000,0,0
2060,记忆裂痕,2004/4/9,14000000,0,0
2061,致命追缉令,2000/3/13,14000000,0,0
2062,古墓丽影,2001/10/26,14000000,0,0
2063,霹雳娇娃,2001/2/8,14000000,0,0
2064,撒哈拉骑兵,2006/6/16,14000000,0,0
2065,老雷斯的故事,2012/7/27,13979495,44,7
2066,若能与你共乘海浪之上,2019/12/7,13976235,29,4
2067,游戏人生 零,2019/7/19,13962337,30,6
2068,超能游戏者2,2011/6/10,13954521,29,14
2069,咕噜咕噜美人鱼,2015/12/12,13947633,26,8
2070,黄玫瑰,2019/5/25,13943032,41,116
2071,缘份,2016/3/25,13917184,27,8
2072,念念,2015/4/30,13906640,43,11
2073,飓风营救,2008/4/9,13904589,26,15
2074,深夜食堂2,2017/7/18,13880852,31,5
2075,列车惊魂,2006/3/28,13867333,2280,16
2076,疯狂的蠢贼,2012/3/1,13864211,30,12
2077,山海经之小人国,2021/9/19,13853222,30,4
2078,半条棉被,2020/9/4,13846248,30,11
2079,孤堡惊情,2010/4/16,13806294,29,21
2080,精舞门,2008/6/26,13787985,24,21
2081,男人不可以穷,2014/12/24,13762531,33,8
2082,提着心吊着胆,2017/5/12,13686361,32,7
2083,上海王,2017/2/17,13653282,31,6
2084,亚瑟和他的迷你王国,2007/1/13,13584540,162,36
2085,吉祥如意,2021/1/29,13576393,38,2
2086,惊天绑架团,2016/8/26,13547635,27,4
2087,再见汪先森,2021/7/9,13540109,41,5
2088,美味情缘,2007/9/7,13500000,27,0
2089,谋杀似水年华,2016/2/14,13497274,29,13
2090,狼行者,2021/7/3,13486146,35,3
2091,夜半梳头,2014/6/13,13483068,28,8
2092,情遇曼哈顿,2017/10/13,13482170,31,4
2093,与君相恋100次,2017/7/6,13465919,31,6
2094,检察方的罪人,2019/9/6,13394930,35,5
2095,速度与激情,2008/9/1,13365635,22,20
2096,爱情呼叫转移,2007/2/8,13268763,692,22
2097,201314,2013/1/1,13263850,29,10
2098,我在耀瓷小镇等你,2019/10/18,13233973,102,77
2099,巧虎魔法岛历险记,2021/7/24,13231837,36,3
2100,叶问前传,2010/6/25,13177453,30,17
2101,日本沉没,2007/9/21,13170292,1086,19
2102,完美受害人,2021/6/25,13156968,30,3
2103,推拿,2014/11/28,13150811,41,17
2104,南京,2007/7/7,13133239,1574,32
2105,妙先生,2020/7/31,13131505,35,4
2106,叛谍追击,2012/10/12,13094823,30,7
2107,年少轻狂,2015/11/13,13093927,28,6
2108,落跑吧，爱情,2015/9/4,13056228,31,6
2109,李小龙我的兄弟,2010/11/25,13000779,31,16
2110,双雄,2003/7/28,13000000,0,0
2111,卧虎,2006/10/13,13000000,27,0
2112,绝地奶霸,2000/12/15,13000000,0,0
2113,哆啦A梦：大雄的奇幻大冒险,2008/1/22,12978674,23,18
2114,玩命直播,2017/1/6,12974535,28,7
2115,夜·店,2009/7/24,12966290,25,25
2116,高考1977,2009/4/3,12965471,20,32
2117,亲家过年,2012/1/18,12963501,30,12
2118,唐顿庄园2,2022/5/20,12961529,35,2
2119,精英部队：大敌当前,2011/11/25,12959757,29,16
2120,临时演员,2017/5/27,12944149,30,6
2121,爱出色,2010/11/9,12939789,29,13
2122,制服,2013/10/29,12935882,29,8
2123,百万巨鳄,2012/6/8,12882513,31,10
2124,安娜卡列尼娜,2012/10/16,12854667,34,10
2125,女生宿舍,2014/9/12,12831433,30,7
2126,我的播音系女友,2014/5/20,12825743,30,5
2127,赤警威龙,2013/7/9,12802189,31,8
2128,碟仙诡谭2,2017/3/10,12796732,31,5
2129,为你写诗,2018/10/26,12777384,32,3
2130,李保国,2018/8/8,12773941,29,20
2131,冰峰暴,2019/11/29,12766777,36,2
2132,分手再说我爱你,2015/12/24,12731359,31,20
2133,追影,2009/7/30,12730204,28,18
2134,守边人,2017/10/17,12708614,39,101
2135,纽约的一个雨天,2022/2/25,12707025,38,2
2136,第九区,2009/11/27,12706337,29,23
2137,金刚王：死亡救赎,2013/9/24,12705355,31,7
2138,变节：潜罪犯,2012/3/2,12670255,31,12
2139,肩上蝶,2011/7/8,12667525,33,13
2140,疯了！桂宝之三星夺宝,2022/7/29,12653504,35,4
2141,幻影追凶,2012/11/13,12619799,30,9
2142,80’后,2010/6/25,12600515,113518,4
2143,乔布斯,2013/9/27,12592013,35,10
2144,太阳升起的时刻,2019/10/25,12576354,38,8
2145,我的青春期,2015/11/11,12571134,28,6
2146,猎屠,2022/8/12,12565890,35,3
2147,青蛙总动员,2016/4/30,12556744,29,7
2148,野蛮秘笈,2006/1/29,12520701,6046,16
2149,萨米大冒险2,2013/6/28,12509823,34,10
2150,魔幻厨房,2004/1/9,12501910,10042,138
2151,甜蜜蜜,2015/2/13,12494918,38,10
2152,黑猫警长,2010/4/23,12492269,23,26
2153,天地逃生,2010/3/19,12467448,29,16
2154,特工008,2009/10/10,12447627,28,18
2155,暮光之城,2009/11/26,12425751,29,20
2156,诺亚方舟漂流记,2016/8/12,12385692,29,9
2157,误入歧途,2007/9/28,12381602,213,14
2158,前目的地,2015/1/9,12350891,32,6
2159,纽约行动,2012/4/13,12343706,29,9
2160,黄石的孩子,2008/4/3,12332499,27,16
2161,港珠澳大桥,2019/5/1,12327793,35,10
2162,盛世秧歌,2007/11/19,12323206,30,25
2163,今夜在浪漫剧场,2019/2/14,12321429,35,7
2164,恐怖电影院,2014/10/30,12284852,28,8
2165,七月半之恐怖宿舍,2015/8/14,12283124,27,8
2166,小猫巴克里,2017/12/30,12241032,30,11
2167,三城记,2015/8/27,12240509,33,6
2168,淘金俏冤家,2008/5/26,12230887,26,16
2169,波鲁鲁冰雪大冒险,2013/1/25,12204493,34,10
2170,宇宙追缉令,2002/3/22,12200000,0,0
2171,月球大冒险,2009/5/28,12172141,42,18
2172,我叫MT之山口山战记,2016/6/17,12164094,31,3
2173,爱神,2013/3/8,12118941,31,8
2174,战火中的芭蕾,2015/8/21,12105272,44,51
2175,德鲁大叔,2019/1/11,12103323,30,5
2176,兄弟，别闹！,2017/11/10,12089131,30,5
2177,蓝莓之夜,2007/12/22,12074120,70,13
2178,道高一丈,2018/9/6,12070940,32,3
2179,冰雪大作战2,2021/4/30,12069564,34,4
2180,心中有鬼,2007/2/8,12043961,3013,20
2181,诡爱,2012/10/30,12033537,30,8
2182,双层公寓,2006/2/1,12022758,1936,50
2183,乱战,2007/3/9,12011142,5642,20
2184,春田花花同学会,2006/1/26,12006898,6000,30
2185,喜马拉亚星,2005/2/3,12005066,11758,24
2186,和你在一起,2002/9/20,12000418,131873,30
2187,红磨坊,2001/12/14,12000000,0,0
2188,飞天舞,2000/9/29,12000000,0,0
2189,我叫刘跃进,2008/1/18,12000000,29,16
2190,人生遥控器,2007/4/21,12000000,0,0
2191,武士,2003/1/10,12000000,0,0
2192,猫鼠游戏,2003/4/11,12000000,0,0
2193,暗流2：末日天使,2004/11/5,12000000,0,0
2194,怪物史瑞克2,2004/8/10,12000000,0,0
2195,午夜出租车,2009/12/22,11999462,27,23
2196,午夜出租车,,11998104,27,23
2197,驯龙骑士,2014/3/28,11984395,35,6
2198,邻家大贱谍,2016/11/8,11958683,28,4
2199,女蛹,2013/2/1,11921977,30,10
2200,别有动机,2015/9/17,11890526,33,5
2201,猪猪侠之囧囧危机,2012/6/28,11882477,29,12
2202,花花型警,2008/2/28,11843627,25,15
2203,九妹,2022/1/9,11776537,36,8
2204,天上的菊美,2014/5/18,11773901,29,60
2205,诡梦凶铃,2016/9/23,11773868,33,10
2206,野马分鬃,2021/11/26,11764961,31,2
2207,龟兔再跑,2014/9/6,11725109,29,9
2208,九零后,2021/5/29,11708309,33,8
2209,王牌情敌,2013/6/4,11701331,30,7
2210,桂香街,2019/7/22,11677298,35,61
2211,斗牛,2009/9/11,11622913,26,19
2212,六年，六天,2017/10/17,11620351,41,18
2213,信仰者,2018/8/24,11611692,30,13
2214,红船,2021/7/9,11599518,31,10
2215,古墓迷途,2010/3/5,11574734,29,19
2216,冬荫功2：拳霸天下,2014/8/15,11570453,35,7
2217,永远的焦裕禄,2014/5/16,11560488,23,58
2218,喜马拉雅天梯,2015/10/16,11560384,36,27
2219,天才计划,2022/6/10,11549930,33,2
2220,白雪公主之神秘爸爸,2015/8/14,11530495,28,9
2221,大道如天,2006/6/30,11519332,12700,57
2222,灵狼传奇,2017/4/29,11511939,31,8
2223,赞鸟历险记,2014/4/30,11505059,35,9
2224,速度与激情之A2狂飙,2008/10/15,11500000,29,17
2225,爱到底,2011/8/5,11498029,30,15
2226,火线反攻,2014/11/28,11491295,34,5
2227,摘金奇缘,2018/11/30,11490070,34,3
2228,再见，在也不见,2016/5/13,11482451,29,5
2229,伤心童话,2012/9/14,11472666,30,6
2230,半夜不要照镜子,2012/6/14,11464274,30,11
2231,我的美女老板,2010/7/30,11450000,30,24
2232,特种部队：蛇眼起源,2021/11/5,11438639,33,2
2233,怨灵2,2017/10/12,11431791,28,7
2234,生存家族,2018/6/22,11405568,32,5
2235,你若安好,2017/10/17,11390749,41,21
2236,天生爱情狂,2012/11/9,11390717,30,9
2237,苍穹,,11384480,39,134
2238,终极代码,2021/7/16,11344619,47,4
2239,乔乔的异想世界,2020/7/31,11333967,33,6
2240,宠物联盟,2019/11/8,11321268,31,5
2241,萌宠流浪记,2020/9/18,11305841,29,3
2242,小明和他的小伙伴们,2016/10/28,11253723,23,7
2243,李米的猜想,2008/9/18,11234470,27,16
2244,青蛙王子历险记,2019/4/5,11221713,39,5
